catid,catidbase,catidlist,content,description,postid,tags,title,url,writtenOn
1001005,1001005,"1000000,1001005","Ngày 12/11  ông Nguyễn Văn Thủy  Phó chủ tịch UBND huyện Bố Trạch  nói ông Miên  51 tuổi  đã qua đời sau thời gian điều trị tại bệnh viện  ""Anh Miên bị thương khi đi cứu hộ  cứu nạn người dân trong lũ tháng 10  Sau nhiều ngày liền ngâm nước lũ  anh Miên bị sốt  nhập viện điều trị""  ông Thủy nói Giữa tháng 10  ông Miên cùng các lực lượng về cơ sở tổ chức ứng phó với lũ lụt  Lúc này  ông bị thương nhẹ ở đầu gối và tiếp tục làm nhiệm vụ di dời người dân vùng lũ  Những ngày tiếp theo  chủ tịch xã dầm mưa  lội nước lũ cùng các đoàn cứu trợ đi cấp phát nhu yếu phẩm cho người dân Khi bị sốt  ông Miên được đưa vào trạm y tế xã điều trị nhưng không thuyên giảm  Sau đó  ông Miên được chuyển vào Bệnh viện Hữu nghị Việt Nam Cuba - Đồng Hới trong tình trạng sốt nặng  đầu gối bị sưng rất to  thể trạng yếu  rồi chuyển tiếp vào Bệnh viện Trung ương Huế  Bệnh nhân bị nhiễm trùng  phải thở máy  lọc máu liên tục  tử vong ngày 11/11 Các bác sĩ cho hay bệnh nhân bị bệnh Melioidosis  hay bệnh Whitmore  thông qua tiếp xúc trực tiếp với đất và nước mặt bị ô nhiễm Ông Miên vừa nhận chức chủ tịch UBND xã được 3 tháng ",Ông Phan Thanh Miên  Chủ tịch UBND xã Bắc Trạch  qua đời vì nhiễm vi khuẩn khi đi ứng cứu người dân trong mưa lũ  - ,4190978,,Chủ tịch xã tử vong vì nhiễm vi khuẩn trong mưa lũ,https://vnexpress.net/chu-tich-xa-tu-vong-vi-nhiem-vi-khuan-trong-mua-lu-4190978.html,"Thứ năm, 12/11/2020, 19:33 (GMT+7)"
1001005,1001005,"1000000,1001005",Đây là nội dung trong kết luận thanh tra vừa được Thanh tra tỉnh Đăk Nông công bố liên quan mua sắm vật tư  thiết bị y tế  đấu thầu thuốc chữa bệnh tại Sở Y tế tỉnh này  từ năm 2014 đến 2019 Kết luận thanh tra nêu 14/28 gói thầu có sai phạm  Cụ thể  ở gói thầu hệ thống phẫu thuật nội soi  doanh nghiệp mua thiết bị với giá hơn 3 4 tỷ đồng  cung cấp cho Sở Y tế giá trúng thầu 6 7 tỷ đồng  cao hơn 3 3 tỷ đồng Gói thầu mua sắm 10 máy chạy thận nhân tạo  doanh nghiệp mua thiết bị với giá 2 3 tỷ đồng  cung cấp cho Sở Y tế giá 5 9 tỷ đồng  cao hơn 3 6 tỷ đồng Gói thiết bị chăm sóc sức khoẻ sinh sản  doanh nghiệp mua máy tốn hơn 8 tỷ đồng nhưng cung cấp cho Sở Y tế với giá 10 6 tỷ đồng  chênh 2 6 tỷ đồng   Ngoài ra theo kết luận thanh tra  những chứng thư thẩm định giá thiết bị y tế không sát giá thị trường  song được Sở Y tế căn cứ làm dự toán  lập kế hoạch đấu thầu mua sắm  Điều này khiến các thiết bị y tế trúng thầu cao hơn từ 2 4 đến 3 6 tỷ đồng so với giá thị trường Kết luận thanh tra cũng nêu quá trình thực hiện các gói thầu  nhà thầu không cung cấp và xuất trình đầy đủ chứng từ liên quan  Một số chứng từ bị tẩy xoá  không có giá nhập khẩu nhưng không được Sở Y tế xem xét trong quá trình ký kết  thực hiện hợp đồng Ngoài sai phạm trong đấu thấu thiết bị y tế  Sở Y tế và các đơn vị liên quan còn bị cho để xảy ra sai sót trong bàn giao  sử dụng thiết bị y tế  đấu thầu  mua sắm vật tư y tế  hóa chất  đấu thầu  quản lý và sử dụng thuốc chữa bệnh   Theo Thanh tra tỉnh  để xảy ra những sai phạm  trách nhiệm thuộc về Giám đốc  Phó giám đốc phụ trách lĩnh vực  Phòng Kế hoạch tài chính của Sở Y tế Đăk Nông  từ năm 2014-2019  và các đơn vị thầu  thẩm định giá Người đứng đầu Sở Y tế tỉnh thời kỳ này là bà Nguyễn Thị Thanh Hương  Hồi tháng 4  bà Hương bị Ủy ban kiểm tra Tỉnh ủy kết luận có dấu hiệu vi phạm trong bổ nhiệm một số nhân sự do Sở Y tế quản lý  trong đó có việc ký hợp đồng biên chế cho con trai khi chưa bảo đảm điều kiện  Hiện  bà Hương vẫn là Giám đốc Sở Y tế tỉnh Trước những sai phạm nói trên  cơ quan thanh tra kiến nghị UBND tỉnh chuyển vi phạm của lãnh đạo Sở Y tế  thời kỳ 2014-2019  sang Ủy ban Kiểm tra Tỉnh ủy xem xét kiểm điểm  xử lý  chuyển hồ sơ sự việc cho Công an tỉnh để điều tra ,Việc đấu thầu thiết bị y tế các gói thầu trị giá 128 tỷ đồng do Sở Y tế Đăk Nông làm chủ đầu tư bị cho có nhiều sai phạm  thất thoát hàng chục tỷ đồng  - ,4190617,,Thanh tra chỉ nhiều sai phạm đầu thầu y tế ở Đăk Nông,https://vnexpress.net/thanh-tra-chi-nhieu-sai-pham-dau-thau-y-te-o-dak-nong-4190617.html,"Thứ năm, 12/11/2020, 16:31 (GMT+7)"
1001005,1001005,"1000000,1001005",Tai nạn xảy ra khi nhóm 60 người cùng ba xe múc và một máy xúc lật đào bới đất đá trên quốc lộ 40B  xã Trà Tân  để tìm kiếm nạn nhân mất tích chiều 11/11 Quá trình thực hiện  lực lượng chức năng tổ chức chốt cảnh giới  sẵn sàng báo động khi có lở đất  Trong thời tiết có mưa nhỏ  phương tiện cơ giới và con người đào bới hơn 4 000 m3 đất đá  nhưng chưa tìm thấy nạn nhân mất tích Lúc 13h  xe múc và lực lượng tìm kiếm đang dọn đất đá thì ngọn núi tiếp tục sạt lở  Hàng trăm mét khối đất đá ập xuống  do được cảnh báo nên mọi người chạy thoát  không ai bị thương  Tuy nhiên  đất đá vùi lấp một phần xe múc  Để đảm bảo an toàn  chính quyền huyện Bắc Trà My đã tạm dừng việc tìm kiếm Trước đó lúc 14h45 ngày 11/11  quốc lộ 40B đoạn qua xã Trà Tân  huyện Bắc Trà My  mưa lớn khiến núi sạt lở  gây ách tắc giao thông 15 phút sau  9 người đi đường đến khu vực trên đã dừng xe  dùng dao chặt cây và san gạt đất đá để có lối đi  Lúc này  nhiều người đứng ngoài phát hiện núi tiếp tục sạt lở đã hô to cảnh báo 9 người này bỏ chạy  tuy nhiên núi sạt quá nhanh khiến hai người bị thương nặng là ông Đoàn Ngọc Hùng ở thị trấn Trà My  huyện Bắc Trà My  và Huỳnh Văn Thanh ở TP Tam Kỳ  ông Huỳnh Văn Hạ  huyện Thăng Bình  bị vùi lấp  mất tích  6 người may mắn thoát nạn ,Máy múc và hàng chục người đang bới đất tìm nạn nhân mất tích ở xã Trà Tân  huyện Bắc Trà My  thì mảng sườn núi tiếp tục sụt xuống chiều 12/11  - ,4190841,,Tháo chạy vì lở núi trong khi tìm người mất tích,https://vnexpress.net/thao-chay-vi-lo-nui-trong-khi-tim-nguoi-mat-tich-4190841.html,"Thứ năm, 12/11/2020, 15:52 (GMT+7)"
1004678,1001005,"1000000,1001005,1004678",Ngoài Chủ tịch tỉnh  kỳ họp chuyên đề nhằm kiện toàn một số chức danh chủ chốt sau Đại hội đại biểu Đảng bộ tỉnh lần thứ XII  nhiệm kỳ 2020-2025  ngày 12/11  HĐND Đăk Nông đã bầu ông Lê Trọng Yên  Giám đốc Sở Tài nguyên và Môi trường  giữ chức Phó chủ tịch UBND tỉnh  bà Mai Thị Xuân Trung  Phó Ban tổ chức Tỉnh ủy  giữ chức Phó chủ tịch HĐND tỉnh Kỳ họp đã miễn nhiệm chức vụ Chủ tịch UBND tỉnh khóa III và cho thôi làm nhiệm vụ đại biểu HĐND tỉnh đối với ông Nguyễn Bốn Tân Chủ tịch tỉnh Đăk Nông Nguyễn Đình Trung quê Nghệ An  trình độ cử nhân Luật  thạc sĩ Hành chính công  cao cấp Lý luận chính trị  Ông Trung từng nhiều năm công tác tại Sở Tư pháp  Huyện ủy Krông Nô  Văn phòng UBND tỉnh  Ủy ban Kiểm tra Tỉnh ủy   Với cương vị mới  ông Trung cho biết sẽ siết chặt kỷ luật  kỷ cương hành chính  đề cao trách nhiệm cá nhân  tính năng động  sáng tạo của mỗi thành viên UBND tỉnh  cùng nhau hoàn thành tốt nhiệm vụ của UBND tỉnh Đăk Nông được thành lập năm 2004 sau khi tách ra từ tỉnh Đăk Lăk  Tỉnh nằm phía Nam Tây Nguyên  gồm một thành phố và 7 huyện  diện tích hơn 6 000 km2  dân số trên 600 000 người  có nhiều dân tộc thiểu số như  Ê đê  Nùng  M'nông  Tày    Thế mạnh của tỉnh là các cây công nghiệp cà phê  cao su  hồ tiêu   Nhiệm kỳ 2020-2025  Đăk Nông đặt mục tiêu tăng trưởng kinh tế bình quân từ 7 5-8%  GRDP bình quân đầu người trên 70 triệu đồng ,Ông Nguyễn Đình Trung  47 tuổi  Phó bí thư Tỉnh ủy Đăk Nông  được bầu giữ chức Chủ tịch UBND tỉnh  - ,4190824,,Đăk Nông có tân Chủ tịch tỉnh,https://vnexpress.net/dak-nong-co-tan-chu-tich-tinh-4190824.html,"Thứ năm, 12/11/2020, 16:03 (GMT+7)"
1004678,1001005,"1000000,1001005,1004678","Sáng 12/11  Ban Tuyên giáo Trung ương tổ chức Hội nghị báo cáo viên tháng 11  thông tin kết quả Đại hội Đảng bộ các cấp nhiệm kỳ 2020-2025  Ông Nguyễn Quang Dương  Phó Ban Tổ chức Trung ương  cho biết công tác nhân sự nhiệm kỳ này được các cấp ủy đặc biệt coi trọng  thực hiện nghiêm quy định của các cấp có thẩm quyền  ""Những biểu hiện tranh thủ phiếu bầu cơ bản được kiềm chế  khắc phục""  ông nói Lãnh đạo Ban Tổ chức Trung ương cho hay  chủ trương bố trí  cấp tỉnh  huyện không phải người địa phương đạt được kết quả cao hơn nhiều so với nhiệm kỳ trước  Đến nay trong số 67 Đảng bộ trực thuộc Trung ương  có 27 Bí thư tỉnh  thành ủy không phải người địa phương  chiếm tỷ lệ 43%  tăng 68% so với nhiệm kỳ trước  cấp huyện có 464 người  chiếm 65%  tăng 38% so với nhiệm kỳ trước  ""Các bí thư cấp ủy không là người địa phương đều đạt tín nhiệm rất cao tại đại hội các cấp""  ông Dương nói Ngoài ra  việc bầu cử bí thư  phó bí thư cấp ủy thực hiện theo đúng quy định của Trung ương  đúng phương án nhân sự đã được cấp có thẩm quyền phê duyệt  Ở Đảng bộ trực thuộc Trung ương  những nhân sự được giới thiệu bầu làm cán bộ chủ chốt  bí thư  phó bí thư cấp ủy  đều trúng cử với số phiếu tập trung  nhiều người đạt 100% Theo ông Dương  các cấp ủy được bầu ở Đại hội Đảng bộ các cấp đến nay đảm bảo đủ số lượng  giảm so với nhiệm kỳ trước theo yêu cầu tại Chỉ thị 35 của Bộ Chính trị  giảm 5%  Theo đó  cấp ủy cơ sở bầu được trên 298 000 ủy viên  giảm hơn 42 000 so với nhiệm kỳ trước  giảm 12 5%   Cấp ủy cấp trên trực tiếp cơ sở bầu được trên 38 500 ủy viên  giảm hơn 5 000  giảm 11 6%   Cấp ủy trực thuộc Trung ương bầu hơn 3 300 ủy viên  giảm 219  giảm 6 2%  Tỷ lệ cấp ủy viên là nữ là vượt yêu cầu của Chỉ thị 35  cao hơn nhiệm kỳ trước ở cả ba cấp  Tuy nhiên  tỷ lệ cấp ủy viên trẻ ở nhiều đảng bộ giảm so với kỳ trước  Riêng trình độ chuyên môn và lý luận chính trị cao hơn nhiệm kỳ trước  Trình độ trên đại học ở cấp cơ sở  cấp ủy là 16%  tăng 5%   cấp trên trực tiếp cơ sở là 37%  tăng 17%   cấp trực thuộc Trung ương là 67%  tăng 23%  Bên cạnh những kết quả trên  Phó Ban Tổ chức Trung ương cũng cho hay  công tác nhân sự một số nơi còn thiếu sót  hạn chế  có nơi vẫn còn biểu hiện cục bộ địa phương  bố trí người nhà  người thân chưa đủ uy tín  có trường hợp được giới thiệu bầu bí thư  phó bí thư  ủy viên thường vụ  ủy viên ban chấp hành của cấp huyện xã song không trúng cử   ",27 Bí thư cấp ủy được bầu tại Đại hội Đảng bộ các tỉnh  thành vừa qua đều đạt tín nhiệm cao  theo Ban Tổ chức Trung ương - ,4190789,,'Bí thư cấp ủy không phải người địa phương đều đạt tín nhiệm cao',https://vnexpress.net/bi-thu-cap-uy-khong-phai-nguoi-dia-phuong-deu-dat-tin-nhiem-cao-4190789.html,"Thứ năm, 12/11/2020, 16:52 (GMT+7)"
1001005,1001005,"1000000,1001005","Sáng 12/11  tại TP Hội An   nắng ráo nhưng nước lũ tiếp tục dâng cao  mực nước ghi nhận 2 23 m  trên báo động III  0 23m   Các đường Bạch Đằng  Nguyễn Phúc Chu    ngập hơn một mét  hàng trăm ngôi nhà  quán hàng bị nước tràn vào Ông Nguyễn Thế Hùng  Phó chủ tịch TP Hội An cho biết 45 năm qua  không năm nào như năm nay  ""Trong vòng một tháng  tính từ ngày 10/10  thành phố bị 6 đợt lũ  một cơn bão và hai lần áp thấp nhiệt đới""  ông Hùng nói Sáng 12/11  tại TP Hội An   nắng ráo nhưng nước lũ tiếp tục dâng cao  mực nước ghi nhận 2 23 m  trên báo động III  0 23m   Các đường Bạch Đằng  Nguyễn Phúc Chu    ngập hơn một mét  hàng trăm ngôi nhà  quán hàng bị nước tràn vào Ông Nguyễn Thế Hùng  Phó chủ tịch TP Hội An cho biết 45 năm qua  không năm nào như năm nay  ""Trong vòng một tháng  tính từ ngày 10/10  thành phố bị 6 đợt lũ  một cơn bão và hai lần áp thấp nhiệt đới""  ông Hùng nói Khu vực cầu An Hội bắc qua sông Hoài bị nước lũ nhấn chìm  Tại đây  các công nhân môi trường phải chèo thuyền để dọn dẹp rác thải tù đọng hai bên cầu  Khu vực cầu An Hội bắc qua sông Hoài bị nước lũ nhấn chìm  Tại đây  các công nhân môi trường phải chèo thuyền để dọn dẹp rác thải tù đọng hai bên cầu  Đường Nguyễn Thái Học ngập hơn 50 cm  một số du khách thuê ghe thuyền tham quan  Tuy nhiên  theo quy định của chính quyền  các hoạt động chở khách du lịch trong mùa lũ đều bị cấm Đường Nguyễn Thái Học ngập hơn 50 cm  một số du khách thuê ghe thuyền tham quan  Tuy nhiên  theo quy định của chính quyền  các hoạt động chở khách du lịch trong mùa lũ đều bị cấm Nhà biểu diễn nghệ thuật cổ truyền Hội An bị ngập gần một mét  phải dừng hoạt động  ""Trận lũ này không lớn nhưng gây ngập kéo dài  Nước lũ đã ngâm hai ngày đêm  rút rất chậm""  một người dân địa phương cho biết  Nhà biểu diễn nghệ thuật cổ truyền Hội An bị ngập gần một mét  phải dừng hoạt động  ""Trận lũ này không lớn nhưng gây ngập kéo dài  Nước lũ đã ngâm hai ngày đêm  rút rất chậm""  một người dân địa phương cho biết  Nhà của anh Nguyễn Đình Tiến  đường Bạch Đằng nước ngập 40 cm  ""Tôi ở vùng thường xuyên bị lũ lụt nên đã quen rồi  Mỗi khi nghe thông báo nước lũ về  cả nhà phải đi chợ mua lương thực tích trữ trước""  anh Tiến nói Nhà của anh Nguyễn Đình Tiến  đường Bạch Đằng nước ngập 40 cm  ""Tôi ở vùng thường xuyên bị lũ lụt nên đã quen rồi  Mỗi khi nghe thông báo nước lũ về  cả nhà phải đi chợ mua lương thực tích trữ trước""  anh Tiến nói Bữa cơm trưa của gia đình anh Tiến được dọn trên gác xép  xung quanh lỉnh kỉnh đồ đạc tránh lũ  Đây cũng là nơi sinh hoạt và nghỉ ngơi của 5 thành viên của gia đình trong những ngày nước lũ dâng cao  Bữa cơm trưa của gia đình anh Tiến được dọn trên gác xép  xung quanh lỉnh kỉnh đồ đạc tránh lũ  Đây cũng là nơi sinh hoạt và nghỉ ngơi của 5 thành viên của gia đình trong những ngày nước lũ dâng cao  Tại   từ chiều qua  nước lũ từ thượng nguồn sông Hương đổ về nhanh đã tràn qua Đập Đá  nằm giữa trung tâm TP Huế  Lực lượng chức năng đã rào chắn và túc trực ngăn người dân qua lại nơi đây  Hàng chục năm qua  người dân địa phương cho rằng khi nước lũ tràn qua Đập Đá là Huế chính thức bị lũ lụt  Tại   từ chiều qua  nước lũ từ thượng nguồn sông Hương đổ về nhanh đã tràn qua Đập Đá  nằm giữa trung tâm TP Huế  Lực lượng chức năng đã rào chắn và túc trực ngăn người dân qua lại nơi đây  Hàng chục năm qua  người dân địa phương cho rằng khi nước lũ tràn qua Đập Đá là Huế chính thức bị lũ lụt  Nằm ở hạ lưu sông Hương  sông Bồ  tuyến đường Quốc lộ 49B đoạn qua xã Phú Thanh  huyện Phú Vang dài gần 1 km bị ngập gần một mét  nước chảy xiết  Để đảm bảo an toàn  lực lượng chức năng đã rào chắn  treo biển cảnh báo cấm phương tiện qua lại  Tuy nhiên  một số người dân vẫn thuê ôtô tải  50 000 đồng/lượt  để vận chuyển người và xe qua đoạn đường bị ngập  Do ảnh hưởng của không khí lạnh và hoàn lưu bão số 12  ba ngày qua  Thừa Thiên Huế có mưa to với tổng lượng mưa từ 300 mm đến 393 mm  Ba hồ thủy điện lớn nhất tỉnh Thừa Thiên Huế là hồ Tả Trạch  Hương Điền  Bình Điền đã điều tiết lũ về hạ du để đón bão Vamco  Trong đó  hồ thủy điện Bình Điền  Hương Điền mất khả năng điều tiết lũ  lưu lượng nước lũ đến bằng lưu lượng về hạ du  Nằm ở hạ lưu sông Hương  sông Bồ  tuyến đường Quốc lộ 49B đoạn qua xã Phú Thanh  huyện Phú Vang dài gần 1 km bị ngập gần một mét  nước chảy xiết  Để đảm bảo an toàn  lực lượng chức năng đã rào chắn  treo biển cảnh báo cấm phương tiện qua lại  Tuy nhiên  một số người dân vẫn thuê ôtô tải  50 000 đồng/lượt  để vận chuyển người và xe qua đoạn đường bị ngập  Do ảnh hưởng của không khí lạnh và hoàn lưu bão số 12  ba ngày qua  Thừa Thiên Huế có mưa to với tổng lượng mưa từ 300 mm đến 393 mm  Ba hồ thủy điện lớn nhất tỉnh Thừa Thiên Huế là hồ Tả Trạch  Hương Điền  Bình Điền đã điều tiết lũ về hạ du để đón bão Vamco  Trong đó  hồ thủy điện Bình Điền  Hương Điền mất khả năng điều tiết lũ  lưu lượng nước lũ đến bằng lưu lượng về hạ du  Sáng 12/11  nước lũ lên nhanh  một gia đình ở xã Phú Thanh  huyện Phú Vang đã bắt 5 con heo đang nuôi để vào rọ sắt  đưa lên thuyền tránh lũ Sáng 12/11  nước lũ lên nhanh  một gia đình ở xã Phú Thanh  huyện Phú Vang đã bắt 5 con heo đang nuôi để vào rọ sắt  đưa lên thuyền tránh lũ Nằm ở hạ du sông Hương  nhiều nhà dân ở phố cổ Bao Vinh  xã Hương Vinh  thị xã Hương Trà bị ngập 70-80 cm  Ông Nguyên Văn Dũng  55 tuổi   ngụ ở phố cổ cho biết đêm qua nước lũ lên nhanh khiến gia đình không kịp thu dọn đồ đạc  “Đồng bằng có thấy mưa lớn lắm đâu sao mà nước lũ đổ về nhanh như vậy  Chưa có bao giờ  lũ lại xảy ra liên tục và ngâm lâu như năm nay”  ông Dũng nói Nằm ở hạ du sông Hương  nhiều nhà dân ở phố cổ Bao Vinh  xã Hương Vinh  thị xã Hương Trà bị ngập 70-80 cm  Ông Nguyên Văn Dũng  55 tuổi   ngụ ở phố cổ cho biết đêm qua nước lũ lên nhanh khiến gia đình không kịp thu dọn đồ đạc  “Đồng bằng có thấy mưa lớn lắm đâu sao mà nước lũ đổ về nhanh như vậy  Chưa có bao giờ  lũ lại xảy ra liên tục và ngâm lâu như năm nay”  ông Dũng nói Người dân phố cổ Bao Vinh chèo thuyền nhôm để đi lại  Một số người phải thuê thuyền chở xe máy vượt qua đoạn nước ngập để kịp lên TP Huế làm việc cho đúng giờ Người dân phố cổ Bao Vinh chèo thuyền nhôm để đi lại  Một số người phải thuê thuyền chở xe máy vượt qua đoạn nước ngập để kịp lên TP Huế làm việc cho đúng giờ Nhiều gia đình ở phố cổ Bao Vinh đã khóa trái nhà cửa  thu gom đồ đạc  cây cối lên cao để di tản đến nhà người thân để tránh lũ Nhiều gia đình ở phố cổ Bao Vinh đã khóa trái nhà cửa  thu gom đồ đạc  cây cối lên cao để di tản đến nhà người thân để tránh lũ ",Chỉ trong một tháng  người dân Quảng Nam và Thừa Thiên Huế phải  quot sống chung quot  với 6 đợt lũ  - ,4190783,,Lũ bủa vây phố cổ miền Trung,https://vnexpress.net/lu-bua-vay-pho-co-mien-trung-4190783.html,"Thứ năm, 12/11/2020, 15:33 (GMT+7)"
1001005,1001005,"1000000,1001005","Ổ dịch nhà ông Dũng  trú thôn 3  xã Nam Phúc Thăng được ghi nhận là mới nhất  sau ba tháng huyện Cẩm Xuyên không có ca mới  Ngày 3/11  đàn lợn 112 con của gia đình ông Dũng có một số con bị ốm  bỏ ăn  đi ngoài  Gia chủ báo cáo sự việc với cán bộ thú y  lấy mẫu gửi đi xét nghiệm  Hơn một tuần sau  kết quả công bố có một mẫu dương tính với virus dịch tả lợn châu Phi Ông Lê Văn Danh  Trưởng phòng Nông nghiệp và Phát triển Nông thôn huyện Cẩm Xuyên cho biết  thời điểm này nhà chức trách đã tiêu hủy 67 con lợn của gia đình ông Dũng  còn 45 con đang nuôi riêng để theo dõi  Theo ông Danh  trước kia nếu trại lợn có một con nhiễm dịch thì phải tiêu hủy cả đàn  song hiện nay chính quyền chủ trương dập dịch ở ngưỡng an toàn  chỉ tiêu hủy những con lợn nuôi cùng ô chuồng chứ không làm theo diện rộng để giảm thiệt hại ""Năm 2019 địa phương bùng phát dịch tả lợn châu Phi  phải tiêu hủy hàng trăm tấn lợn  Trong huyện đã có nguồn bệnh  sau lũ lụt vừa qua  bệnh có thể theo nguồn nước lây lan từ xã này sang xã khác""  ông Danh nói Theo ông Hoàng Kim Dũng  đợt lũ lụt từ ngày 18-21/10  trại lợn của gia đình ngập gần 1 m  hàng trăm con lợn được di chuyển lên trụ sở trường THCS Nam Phúc Thăng cách nhà vài km để tránh lũ  Khi nước rút  ông đã vệ sinh khử khuẩn chuồng trại rồi mới đưa lợn về nuôi ""Số lợn đã tiêu hủy và nằm trong diện nghi nhiễm mỗi con nặng 15-60 kg  ước thiệt hại hàng trăm triệu đồng""  ông Dũng cho hay Ngoài ra  các xã Cẩm Minh  Cẩm Thành cũng xuất hiện tình trạng lợn chết  nhà chức trách kiểm tra  lấy mẫu xét nghiệm  chưa ghi nhận nhiễm dịch tả lợn châu Phi  Huyện Cẩm Xuyên đã cấp 5 000 lít hóa chất cho 23 xã  thị trấn trên địa bàn phun tiêu độc khử trùng phòng dịch Trước đó    15 con lợn của ba hộ dân ở xã Quang Lộc  huyện Can Lộc chết do dương tính với virus dịch tả lợn châu Phi  buộc phải tiêu hủy Trong năm 2020  dịch tả lợn châu Phi tái phát ở Hà Tĩnh khiến 92 con lợn của 24 hộ dân ở huyện Cẩm Xuyên  Đức Thọ  Hương Khê  thị xã Hồng Lĩnh  thành phố Hà Tĩnh bị chết  tổng số lợn phải tiêu hủy là 5 7 tấn  Từ tháng 8 đến lúc dịch tái phát ở huyện Can Lộc  tỉnh không phát sinh ca bệnh mới Dịch tả lợn châu Phi xuất hiện ở Hưng Yên đầu tháng 2/2019  trong vòng 7 tháng  dịch lan ra 63 tỉnh  thành  Khoảng 6 triệu con lợn  tổng trọng lượng gần 340 000 tấn đã bị tiêu hủy  làm giảm trên 8% sản lượng thịt lợn cả nước  Nhiều địa phương phải chi hàng nghìn tỷ đồng để ngăn chặn dịch Trong tháng 10  Hà Tĩnh xảy ra hai đợt lũ lụt  thiệt hại hơn 5 300 tỷ đồng  Tại huyện Cẩm Xuyên  hàng nghìn nhà dân bị   nhiều gia súc  gia cầm bị nước cuốn trôi và chết  tài sản hư hỏng ",67 con lợn của gia đình ông Hoàng Kim Dũng ở huyện Cẩm Xuyên phải tiêu hủy  vì trong đàn có một con dương tính với virus dịch tả lợn châu Phi sau lũ lụt ,4190734,,Dịch tả lợn châu Phi tái phát sau lũ,https://vnexpress.net/dich-ta-lon-chau-phi-tai-phat-sau-lu-4190734.html,"Thứ năm, 12/11/2020, 15:28 (GMT+7)"
1001005,1001005,"1000000,1001005",Thông tin trên được Sở Nông nghiệp và Phát triển Nông thôn Lâm Đồng cho biết ngày 12/11  5 hồ thủy lợi xuất hiện tượng bất thường gồm  hồ Tuyền Lâm  TP Đà Lạt   hồ P'Róh  Ma Đanh  huyện Đơn Dương   hồ Đinh Trang Thượng 2  huyện Di Linh   hồ Tư Nghĩa  huyện Cát Tiên  Hồ Tuyền Lâm rộng 320 ha  xây dựng hơn 30 năm  là nơi thu hút đông du khách tham quan  đang có hiện tượng thấm nước trên thân đập  Bề mặt đập bị sụt lún  rạn nứt  Cầu tràn xuống cấp  không đảm bảo cho các xe cỡ lớn chạy qua Hồ P'róh được nâng cấp  sửa chữa và đưa vào sử dụng năm 2004  cấp nước phục vụ sản xuất cho 515 ha lúa và hoa màu  Từ tháng 7  dọc mặt đập xuất hiện các vết lún  nứt rộng khoảng một cm  sâu 1 5 m Hồ Ma Đanh đưa vào sử dụng năm 2006  Công trình này xuất hiện nước thấm  chảy thành dòng từ năm 2014 nhưng đến nay chưa khắc phục triệt để Hồ Đinh Trang Thượng 2 hoàn thành năm 2018  Trong thời gian mưa lớn do bão số 8 vừa qua  tràn và thân đập xuất hiện thấm chảy thành dòng ở nhiều vị trí  Các dòng thấm này trải dài dọc theo thân đập Trong khi đó  hồ Tư Nghĩa cấp nước tưới cho hơn 220 ha đất canh tác  được khai thác năm 2017  Hiện tượng thấm tại đập chính từ năm 2018 đến nay  trong đó vị trí cách tràn xả lũ khoảng 15 m xuất hiện lỗ thấm Ngoài các hồ  Sở Nông nghiệp và Phát triển Nông thôn cũng ghi nhận bờ sông  suối tại các huyện Lâm Hà  Cát Tiên  Đạ Huoai    bị sạt lở nghiêm trọng  Ngành chức năng tỉnh Lâm Đồng kiến nghị xử lý khẩn cấp với kinh phí 235 tỷ đồng ,Kiểm tra các công trình thủy lợi trong mùa mưa bão  tỉnh Lâm Đồng phát hiện 5 hồ chứa nước mất an toàn  có thể ảnh hưởng đến nhà cửa  đất đai vùng hạ du  - ,4190820,,5 hồ thủy lợi ở Lâm Đồng mất an toàn,https://vnexpress.net/5-ho-thuy-loi-o-lam-dong-mat-an-toan-4190820.html,"Thứ năm, 12/11/2020, 16:52 (GMT+7)"
